YEAR,LAT,LON,Month,Precipitation,Date
2000,8.5,40.625,11,0.47,2000-11-01
2000,8.5,41.25,11,0.55,2000-11-01
2000,8.5,41.875,11,0.59,2000-11-01
2000,8.5,42.5,11,0.39,2000-11-01
2000,9.0,33.125,11,0.77,2000-11-01
2000,9.0,33.75,11,1.04,2000-11-01
2000,9.0,34.375,11,1.18,2000-11-01
2000,9.0,35.0,11,1.11,2000-11-01
2000,9.0,35.625,11,1.05,2000-11-01
2000,9.0,36.25,11,1.16,2000-11-01
2000,9.0,36.875,11,1.1,2000-11-01
2000,9.0,37.5,11,0.83,2000-11-01
2000,9.0,38.125,11,0.22,2000-11-01
2000,9.0,38.75,11,0.2,2000-11-01
2000,9.0,39.375,11,0.22,2000-11-01
2000,9.0,40.0,11,0.18,2000-11-01
2000,9.0,40.625,11,0.4,2000-11-01
2000,9.0,41.25,11,0.46,2000-11-01
2000,9.0,41.875,11,0.53,2000-11-01
2000,9.0,42.5,11,0.3,2000-11-01
2000,9.5,33.125,11,0.72,2000-11-01
2000,9.5,33.75,11,0.89,2000-11-01
2000,9.5,34.375,11,0.92,2000-11-01
2000,9.5,35.0,11,0.91,2000-11-01
2000,9.5,35.625,11,0.85,2000-11-01
2000,9.5,36.25,11,0.92,2000-11-01
2000,9.5,36.875,11,1.08,2000-11-01
2000,9.5,37.5,11,0.84,2000-11-01
2000,9.5,38.125,11,0.23,2000-11-01
2000,9.5,38.75,11,0.21,2000-11-01
2000,9.5,39.375,11,0.37,2000-11-01
2000,9.5,40.0,11,0.37,2000-11-01
2000,9.5,40.625,11,0.32,2000-11-01
2000,9.5,41.25,11,0.38,2000-11-01
2000,9.5,41.875,11,0.41,2000-11-01
2000,9.5,42.5,11,0.41,2000-11-01
2001,10.0,33.125,11,0.96,2001-11-01
2001,10.0,33.75,11,1.12,2001-11-01
2001,10.0,34.375,11,1.24,2001-11-01
2001,10.0,35.0,11,0.89,2001-11-01
2001,10.0,35.625,11,0.52,2001-11-01
2001,10.0,36.25,11,0.64,2001-11-01
2001,10.0,36.875,11,0.51,2001-11-01
2001,10.0,37.5,11,0.52,2001-11-01
2001,10.0,38.125,11,0.12,2001-11-01
2001,10.0,38.75,11,0.12,2001-11-01
2001,10.0,39.375,11,0.17,2001-11-01
2001,10.0,40.0,11,0.16,2001-11-01
2001,10.0,40.625,11,0.09,2001-11-01
2001,10.0,41.25,11,0.1,2001-11-01
2001,10.0,41.875,11,0.1,2001-11-01
2001,10.0,42.5,11,0.08,2001-11-01
2001,10.5,33.125,11,0.9,2001-11-01
2001,10.5,33.75,11,1.16,2001-11-01
2001,10.5,34.375,11,1.23,2001-11-01
2001,10.5,35.0,11,0.79,2001-11-01
2001,10.5,35.625,11,0.59,2001-11-01
2001,10.5,36.25,11,0.61,2001-11-01
2001,10.5,36.875,11,0.37,2001-11-01
2001,10.5,37.5,11,0.29,2001-11-01
2001,10.5,38.125,11,0.17,2001-11-01
2001,10.5,38.75,11,0.14,2001-11-01
2001,10.5,39.375,11,0.21,2001-11-01
2001,10.5,40.0,11,0.23,2001-11-01
2001,10.5,40.625,11,0.08,2001-11-01
2001,10.5,41.25,11,0.1,2001-11-01
2001,10.5,41.875,11,0.09,2001-11-01
2001,10.5,42.5,11,0.09,2001-11-01
2001,11.0,33.125,11,0.45,2001-11-01
2001,11.0,33.75,11,0.57,2001-11-01
2001,11.0,34.375,11,0.87,2001-11-01
2001,11.0,35.0,11,0.54,2001-11-01
2001,11.0,35.625,11,0.42,2001-11-01
2001,11.0,36.25,11,0.65,2001-11-01
2001,11.0,36.875,11,0.49,2001-11-01
2001,11.0,37.5,11,0.35,2001-11-01
2001,11.0,38.125,11,0.13,2001-11-01
2001,11.0,38.75,11,0.17,2001-11-01
2001,11.0,39.375,11,0.29,2001-11-01
2001,11.0,40.0,11,0.25,2001-11-01
2001,11.0,40.625,11,0.09,2001-11-01
2001,11.0,41.25,11,0.07,2001-11-01
2001,11.0,41.875,11,0.09,2001-11-01
2001,11.0,42.5,11,0.15,2001-11-01
2001,11.5,33.125,11,0.22,2001-11-01
2001,11.5,33.75,11,0.42,2001-11-01
2001,11.5,34.375,11,0.45,2001-11-01
2001,11.5,35.0,11,0.29,2001-11-01
2001,11.5,35.625,11,0.36,2001-11-01
2001,11.5,36.25,11,0.63,2001-11-01
2001,11.5,36.875,11,0.61,2001-11-01
2001,11.5,37.5,11,0.31,2001-11-01
2001,11.5,38.125,11,0.1,2001-11-01
2001,11.5,38.75,11,0.12,2001-11-01
2001,11.5,39.375,11,0.23,2001-11-01
2001,11.5,40.0,11,0.16,2001-11-01
2001,11.5,40.625,11,0.09,2001-11-01
2001,11.5,41.25,11,0.08,2001-11-01
2001,11.5,41.875,11,0.12,2001-11-01
2001,11.5,42.5,11,0.15,2001-11-01
2001,12.0,33.125,11,0.09,2001-11-01
2001,12.0,33.75,11,0.18,2001-11-01
2001,12.0,34.375,11,0.2,2001-11-01
2001,12.0,35.0,11,0.24,2001-11-01
2001,12.0,35.625,11,0.35,2001-11-01
2001,12.0,36.25,11,0.54,2001-11-01
2001,12.0,36.875,11,0.49,2001-11-01
2001,12.0,37.5,11,0.29,2001-11-01
2001,12.0,38.125,11,0.11,2001-11-01
2001,12.0,38.75,11,0.14,2001-11-01
2001,12.0,39.375,11,0.14,2001-11-01
2001,12.0,40.0,11,0.12,2001-11-01
2001,12.0,40.625,11,0.07,2001-11-01
2001,12.0,41.25,11,0.06,2001-11-01
2001,12.0,41.875,11,0.18,2001-11-01
2001,12.0,42.5,11,0.31,2001-11-01
2001,3.0,33.125,11,1.75,2001-11-01
2001,3.0,33.75,11,1.53,2001-11-01
2001,3.0,34.375,11,2.61,2001-11-01
2001,3.0,35.0,11,2.45,2001-11-01
2001,3.0,35.625,11,1.24,2001-11-01
2001,3.0,36.25,11,1.51,2001-11-01
2001,3.0,36.875,11,1.69,2001-11-01
2001,3.0,37.5,11,2.06,2001-11-01
2001,3.0,38.125,11,2.88,2001-11-01
2001,3.0,38.75,11,3.19,2001-11-01
2001,3.0,39.375,11,3.28,2001-11-01
2001,3.0,40.0,11,3.12,2001-11-01
2001,3.0,40.625,11,2.36,2001-11-01
2001,3.0,41.25,11,2.16,2001-11-01
2001,3.0,41.875,11,1.86,2001-11-01
2001,3.0,42.5,11,1.61,2001-11-01
2001,3.5,33.125,11,2.02,2001-11-01
2001,3.5,33.75,11,2.31,2001-11-01
2001,3.5,34.375,11,3.73,2001-11-01
2001,3.5,35.0,11,2.96,2001-11-01
2001,3.5,35.625,11,1.53,2001-11-01
2001,3.5,36.25,11,1.63,2001-11-01
2001,3.5,36.875,11,1.87,2001-11-01
2001,3.5,37.5,11,2.01,2001-11-01
2001,3.5,38.125,11,2.49,2001-11-01
2001,3.5,38.75,11,2.45,2001-11-01
2001,3.5,39.375,11,2.65,2001-11-01
2001,3.5,40.0,11,2.38,2001-11-01
2001,3.5,40.625,11,1.78,2001-11-01
2001,3.5,41.25,11,1.64,2001-11-01
2001,3.5,41.875,11,1.41,2001-11-01
2001,3.5,42.5,11,1.22,2001-11-01
2001,4.0,33.125,11,2.69,2001-11-01
2001,4.0,33.75,11,3.32,2001-11-01
2001,4.0,34.375,11,4.5,2001-11-01
2001,4.0,35.0,11,3.3,2001-11-01
2001,4.0,35.625,11,1.92,2001-11-01
2001,4.0,36.25,11,1.79,2001-11-01
2001,4.0,36.875,11,1.84,2001-11-01
2001,4.0,37.5,11,1.87,2001-11-01
2001,4.0,38.125,11,2.1,2001-11-01
2001,4.0,38.75,11,2.0,2001-11-01
2001,4.0,39.375,11,2.51,2001-11-01
2001,4.0,40.0,11,2.18,2001-11-01
2001,4.0,40.625,11,1.63,2001-11-01
2001,4.0,41.25,11,1.43,2001-11-01
2001,4.0,41.875,11,1.21,2001-11-01
2001,4.0,42.5,11,1.01,2001-11-01
2001,4.5,33.125,11,2.94,2001-11-01
2001,4.5,33.75,11,3.9,2001-11-01
2001,4.5,34.375,11,4.87,2001-11-01
2001,4.5,35.0,11,3.64,2001-11-01
2001,4.5,35.625,11,2.17,2001-11-01
2001,4.5,36.25,11,1.9,2001-11-01
2001,4.5,36.875,11,1.68,2001-11-01
2001,4.5,37.5,11,1.61,2001-11-01
2001,4.5,38.125,11,1.76,2001-11-01
2001,4.5,38.75,11,1.8,2001-11-01
2001,4.5,39.375,11,1.88,2001-11-01
2001,4.5,40.0,11,1.77,2001-11-01
2001,4.5,40.625,11,1.38,2001-11-01
2001,4.5,41.25,11,1.32,2001-11-01
2001,4.5,41.875,11,1.02,2001-11-01
2001,4.5,42.5,11,0.81,2001-11-01
2001,5.0,33.125,11,2.72,2001-11-01
2001,5.0,33.75,11,2.67,2001-11-01
2001,5.0,34.375,11,4.19,2001-11-01
2001,5.0,35.0,11,3.57,2001-11-01
2001,5.0,35.625,11,2.31,2001-11-01
2001,5.0,36.25,11,2.17,2001-11-01
2001,5.0,36.875,11,1.89,2001-11-01
2001,5.0,37.5,11,1.54,2001-11-01
2001,5.0,38.125,11,1.44,2001-11-01
2001,5.0,38.75,11,1.55,2001-11-01
2001,5.0,39.375,11,1.35,2001-11-01
2001,5.0,40.0,11,1.28,2001-11-01
2001,5.0,40.625,11,1.15,2001-11-01
2001,5.0,41.25,11,1.12,2001-11-01
2001,5.0,41.875,11,0.85,2001-11-01
2001,5.0,42.5,11,0.57,2001-11-01
2001,5.5,33.125,11,2.31,2001-11-01
2001,5.5,33.75,11,2.3,2001-11-01
2001,5.5,34.375,11,3.38,2001-11-01
2001,5.5,35.0,11,3.4,2001-11-01
2001,5.5,35.625,11,2.64,2001-11-01
2001,5.5,36.25,11,2.71,2001-11-01
2001,5.5,36.875,11,2.17,2001-11-01
2001,5.5,37.5,11,2.24,2001-11-01
2001,5.5,38.125,11,1.47,2001-11-01
2001,5.5,38.75,11,1.35,2001-11-01
2001,5.5,39.375,11,1.15,2001-11-01
2001,5.5,40.0,11,1.16,2001-11-01
2001,5.5,40.625,11,0.95,2001-11-01
2001,5.5,41.25,11,0.97,2001-11-01
2001,5.5,41.875,11,0.61,2001-11-01
2001,5.5,42.5,11,0.59,2001-11-01
2001,6.0,33.125,11,2.11,2001-11-01
2001,6.0,33.75,11,2.1,2001-11-01
2001,6.0,34.375,11,2.9,2001-11-01
2001,6.0,35.0,11,2.99,2001-11-01
2001,6.0,35.625,11,2.72,2001-11-01
2001,6.0,36.25,11,3.11,2001-11-01
2001,6.0,36.875,11,3.03,2001-11-01
2001,6.0,37.5,11,2.79,2001-11-01
2001,6.0,38.125,11,1.94,2001-11-01
2001,6.0,38.75,11,1.91,2001-11-01
2001,6.0,39.375,11,1.54,2001-11-01
2001,6.0,40.0,11,1.27,2001-11-01
2001,6.0,40.625,11,0.9,2001-11-01
2001,6.0,41.25,11,0.83,2001-11-01
2001,6.0,41.875,11,0.56,2001-11-01
2001,6.0,42.5,11,0.52,2001-11-01
2001,6.5,33.125,11,1.86,2001-11-01
2001,6.5,33.75,11,2.02,2001-11-01
2001,6.5,34.375,11,2.51,2001-11-01
2001,6.5,35.0,11,2.51,2001-11-01
2001,6.5,35.625,11,2.59,2001-11-01
2001,6.5,36.25,11,3.05,2001-11-01
2001,6.5,36.875,11,3.14,2001-11-01
2001,6.5,37.5,11,2.72,2001-11-01
2001,6.5,38.125,11,1.77,2001-11-01
2001,6.5,38.75,11,1.7,2001-11-01
2001,6.5,39.375,11,1.68,2001-11-01
2001,6.5,40.0,11,1.23,2001-11-01
2001,6.5,40.625,11,0.93,2001-11-01
2001,6.5,41.25,11,0.83,2001-11-01
2001,6.5,41.875,11,0.52,2001-11-01
2001,6.5,42.5,11,0.4,2001-11-01
2001,7.0,33.125,11,1.47,2001-11-01
2001,7.0,33.75,11,1.5,2001-11-01
2001,7.0,34.375,11,2.23,2001-11-01
2001,7.0,35.0,11,2.29,2001-11-01
2001,7.0,35.625,11,2.14,2001-11-01
2001,7.0,36.25,11,2.37,2001-11-01
2001,7.0,36.875,11,2.3,2001-11-01
2001,7.0,37.5,11,1.96,2001-11-01
2001,7.0,38.125,11,1.1,2001-11-01
2001,7.0,38.75,11,1.13,2001-11-01
2001,7.0,39.375,11,1.24,2001-11-01
2001,7.0,40.0,11,1.09,2001-11-01
2001,7.0,40.625,11,1.09,2001-11-01
2001,7.0,41.25,11,0.84,2001-11-01
2001,7.0,41.875,11,0.49,2001-11-01
2001,7.0,42.5,11,0.34,2001-11-01
2001,7.5,33.125,11,1.26,2001-11-01
2001,7.5,33.75,11,1.56,2001-11-01
2001,7.5,34.375,11,2.26,2001-11-01
2001,7.5,35.0,11,2.12,2001-11-01
2001,7.5,35.625,11,1.7,2001-11-01
2001,7.5,36.25,11,1.82,2001-11-01
2001,7.5,36.875,11,1.39,2001-11-01
2001,7.5,37.5,11,1.05,2001-11-01
2001,7.5,38.125,11,0.51,2001-11-01
2001,7.5,38.75,11,0.44,2001-11-01
2001,7.5,39.375,11,0.75,2001-11-01
2001,7.5,40.0,11,0.79,2001-11-01
2001,7.5,40.625,11,0.81,2001-11-01
2001,7.5,41.25,11,0.65,2001-11-01
2001,7.5,41.875,11,0.39,2001-11-01
2001,7.5,42.5,11,0.23,2001-11-01
2001,8.0,33.125,11,1.06,2001-11-01
2001,8.0,33.75,11,1.51,2001-11-01
2001,8.0,34.375,11,2.13,2001-11-01
2001,8.0,35.0,11,1.76,2001-11-01
2001,8.0,35.625,11,1.46,2001-11-01
2001,8.0,36.25,11,1.78,2001-11-01
2001,8.0,36.875,11,1.24,2001-11-01
2001,8.0,37.5,11,1.23,2001-11-01
2001,8.0,38.125,11,0.28,2001-11-01
2001,8.0,38.75,11,0.2,2001-11-01
2001,8.0,39.375,11,0.47,2001-11-01
2001,8.0,40.0,11,0.54,2001-11-01
2001,8.0,40.625,11,0.5,2001-11-01
2001,8.0,41.25,11,0.43,2001-11-01
2001,8.0,41.875,11,0.27,2001-11-01
2001,8.0,42.5,11,0.15,2001-11-01
2001,8.5,33.125,11,0.91,2001-11-01
2001,8.5,33.75,11,1.3,2001-11-01
2001,8.5,34.375,11,1.66,2001-11-01
2001,8.5,35.0,11,1.22,2001-11-01
2001,8.5,35.625,11,1.05,2001-11-01
2001,8.5,36.25,11,1.59,2001-11-01
2001,8.5,36.875,11,1.13,2001-11-01
2001,8.5,37.5,11,0.86,2001-11-01
2001,8.5,38.125,11,0.22,2001-11-01
2001,8.5,38.75,11,0.18,2001-11-01
2001,8.5,39.375,11,0.25,2001-11-01
2001,8.5,40.0,11,0.36,2001-11-01
2001,8.5,40.625,11,0.42,2001-11-01
2001,8.5,41.25,11,0.44,2001-11-01
2001,8.5,41.875,11,0.3,2001-11-01
2001,8.5,42.5,11,0.13,2001-11-01
2001,9.0,33.125,11,0.72,2001-11-01
2001,9.0,33.75,11,0.85,2001-11-01
2001,9.0,34.375,11,1.48,2001-11-01
2001,9.0,35.0,11,1.23,2001-11-01
2001,9.0,35.625,11,0.82,2001-11-01
2001,9.0,36.25,11,1.28,2001-11-01
2001,9.0,36.875,11,1.09,2001-11-01
2001,9.0,37.5,11,0.71,2001-11-01
2001,9.0,38.125,11,0.21,2001-11-01
2001,9.0,38.75,11,0.2,2001-11-01
2001,9.0,39.375,11,0.22,2001-11-01
2001,9.0,40.0,11,0.21,2001-11-01
2001,9.0,40.625,11,0.29,2001-11-01
2001,9.0,41.25,11,0.3,2001-11-01
2001,9.0,41.875,11,0.22,2001-11-01
2001,9.0,42.5,11,0.1,2001-11-01
2001,9.5,33.125,11,0.49,2001-11-01
2001,9.5,33.75,11,0.76,2001-11-01
2001,9.5,34.375,11,1.2,2001-11-01
2001,9.5,35.0,11,0.96,2001-11-01
2001,9.5,35.625,11,0.57,2001-11-01
2001,9.5,36.25,11,0.85,2001-11-01
2001,9.5,36.875,11,0.92,2001-11-01
2001,9.5,37.5,11,0.62,2001-11-01
2001,9.5,38.125,11,0.17,2001-11-01
2001,9.5,38.75,11,0.15,2001-11-01
2001,9.5,39.375,11,0.16,2001-11-01
2001,9.5,40.0,11,0.13,2001-11-01
2001,9.5,40.625,11,0.14,2001-11-01
2001,9.5,41.25,11,0.17,2001-11-01
2001,9.5,41.875,11,0.15,2001-11-01
2001,9.5,42.5,11,0.13,2001-11-01
2002,10.0,33.125,11,0.26,2002-11-01
2002,10.0,33.75,11,0.41,2002-11-01
2002,10.0,34.375,11,0.68,2002-11-01
2002,10.0,35.0,11,0.56,2002-11-01
2002,10.0,35.625,11,0.22,2002-11-01
2002,10.0,36.25,11,0.2,2002-11-01
2002,10.0,36.875,11,0.15,2002-11-01
2002,10.0,37.5,11,0.16,2002-11-01
2002,10.0,38.125,11,0.02,2002-11-01
2002,10.0,38.75,11,0.02,2002-11-01
2002,10.0,39.375,11,0.02,2002-11-01
2002,10.0,40.0,11,0.03,2002-11-01
2002,10.0,40.625,11,0.11,2002-11-01
2002,10.0,41.25,11,0.15,2002-11-01
2002,10.0,41.875,11,0.07,2002-11-01
2002,10.0,42.5,11,0.02,2002-11-01
2002,10.5,33.125,11,0.15,2002-11-01
2002,10.5,33.75,11,0.29,2002-11-01
2002,10.5,34.375,11,0.49,2002-11-01
2002,10.5,35.0,11,0.45,2002-11-01
2002,10.5,35.625,11,0.4,2002-11-01
2002,10.5,36.25,11,0.34,2002-11-01
2002,10.5,36.875,11,0.13,2002-11-01
2002,10.5,37.5,11,0.1,2002-11-01
2002,10.5,38.125,11,0.04,2002-11-01
2002,10.5,38.75,11,0.03,2002-11-01
2002,10.5,39.375,11,0.03,2002-11-01
2002,10.5,40.0,11,0.04,2002-11-01
2002,10.5,40.625,11,0.05,2002-11-01
2002,10.5,41.25,11,0.11,2002-11-01
2002,10.5,41.875,11,0.05,2002-11-01
2002,10.5,42.5,11,0.02,2002-11-01
2002,11.0,33.125,11,0.19,2002-11-01
2002,11.0,33.75,11,0.3,2002-11-01
2002,11.0,34.375,11,0.27,2002-11-01
2002,11.0,35.0,11,0.25,2002-11-01
2002,11.0,35.625,11,0.32,2002-11-01
2002,11.0,36.25,11,0.33,2002-11-01
2002,11.0,36.875,11,0.21,2002-11-01
2002,11.0,37.5,11,0.15,2002-11-01
2002,11.0,38.125,11,0.04,2002-11-01
2002,11.0,38.75,11,0.04,2002-11-01
2002,11.0,39.375,11,0.06,2002-11-01
2002,11.0,40.0,11,0.04,2002-11-01
2002,11.0,40.625,11,0.02,2002-11-01
2002,11.0,41.25,11,0.01,2002-11-01
2002,11.0,41.875,11,0.03,2002-11-01
2002,11.0,42.5,11,0.03,2002-11-01
2002,11.5,33.125,11,0.14,2002-11-01
2002,11.5,33.75,11,0.17,2002-11-01
2002,11.5,34.375,11,0.15,2002-11-01
2002,11.5,35.0,11,0.12,2002-11-01
2002,11.5,35.625,11,0.25,2002-11-01
2002,11.5,36.25,11,0.32,2002-11-01
2002,11.5,36.875,11,0.25,2002-11-01
2002,11.5,37.5,11,0.16,2002-11-01
2002,11.5,38.125,11,0.04,2002-11-01
2002,11.5,38.75,11,0.04,2002-11-01
2002,11.5,39.375,11,0.06,2002-11-01
2002,11.5,40.0,11,0.03,2002-11-01
2002,11.5,40.625,11,0.01,2002-11-01
2002,11.5,41.25,11,0.01,2002-11-01
2002,11.5,41.875,11,0.03,2002-11-01
2002,11.5,42.5,11,0.03,2002-11-01
2002,12.0,33.125,11,0.08,2002-11-01
2002,12.0,33.75,11,0.05,2002-11-01
2002,12.0,34.375,11,0.03,2002-11-01
2002,12.0,35.0,11,0.08,2002-11-01
2002,12.0,35.625,11,0.17,2002-11-01
2002,12.0,36.25,11,0.26,2002-11-01
2002,12.0,36.875,11,0.3,2002-11-01
2002,12.0,37.5,11,0.24,2002-11-01
2002,12.0,38.125,11,0.04,2002-11-01
2002,12.0,38.75,11,0.04,2002-11-01
2002,12.0,39.375,11,0.04,2002-11-01
2002,12.0,40.0,11,0.02,2002-11-01
2002,12.0,40.625,11,0.01,2002-11-01
2002,12.0,41.25,11,0.01,2002-11-01
2002,12.0,41.875,11,0.03,2002-11-01
2002,12.0,42.5,11,0.04,2002-11-01
2002,3.0,33.125,11,1.43,2002-11-01
2002,3.0,33.75,11,1.22,2002-11-01
2002,3.0,34.375,11,2.02,2002-11-01
2002,3.0,35.0,11,1.61,2002-11-01
2002,3.0,35.625,11,0.44,2002-11-01
2002,3.0,36.25,11,0.42,2002-11-01
2002,3.0,36.875,11,0.48,2002-11-01
2002,3.0,37.5,11,0.63,2002-11-01
2002,3.0,38.125,11,0.94,2002-11-01
2002,3.0,38.75,11,1.14,2002-11-01
2002,3.0,39.375,11,1.61,2002-11-01
2002,3.0,40.0,11,1.86,2002-11-01
2002,3.0,40.625,11,2.58,2002-11-01
2002,3.0,41.25,11,2.72,2002-11-01
2002,3.0,41.875,11,3.06,2002-11-01
2002,3.0,42.5,11,3.46,2002-11-01
2002,3.5,33.125,11,1.5,2002-11-01
2002,3.5,33.75,11,1.68,2002-11-01
2002,3.5,34.375,11,2.76,2002-11-01
2002,3.5,35.0,11,1.89,2002-11-01
2002,3.5,35.625,11,0.61,2002-11-01
2002,3.5,36.25,11,0.58,2002-11-01
2002,3.5,36.875,11,0.61,2002-11-01
2002,3.5,37.5,11,0.66,2002-11-01
2002,3.5,38.125,11,0.8,2002-11-01
2002,3.5,38.75,11,0.89,2002-11-01
2002,3.5,39.375,11,1.38,2002-11-01
2002,3.5,40.0,11,1.9,2002-11-01
2002,3.5,40.625,11,2.75,2002-11-01
2002,3.5,41.25,11,2.93,2002-11-01
2002,3.5,41.875,11,3.2,2002-11-01
2002,3.5,42.5,11,3.39,2002-11-01
2002,4.0,33.125,11,1.78,2002-11-01
2002,4.0,33.75,11,2.24,2002-11-01
2002,4.0,34.375,11,3.23,2002-11-01
2002,4.0,35.0,11,2.12,2002-11-01
2002,4.0,35.625,11,0.72,2002-11-01
2002,4.0,36.25,11,0.65,2002-11-01
2002,4.0,36.875,11,0.64,2002-11-01
2002,4.0,37.5,11,0.67,2002-11-01
2002,4.0,38.125,11,0.94,2002-11-01
2002,4.0,38.75,11,0.93,2002-11-01
2002,4.0,39.375,11,1.55,2002-11-01
2002,4.0,40.0,11,2.12,2002-11-01
2002,4.0,40.625,11,2.97,2002-11-01
2002,4.0,41.25,11,3.22,2002-11-01
2002,4.0,41.875,11,3.53,2002-11-01
2002,4.0,42.5,11,3.86,2002-11-01
2002,4.5,33.125,11,1.63,2002-11-01
2002,4.5,33.75,11,2.43,2002-11-01
2002,4.5,34.375,11,3.48,2002-11-01
2002,4.5,35.0,11,2.37,2002-11-01
2002,4.5,35.625,11,0.77,2002-11-01
2002,4.5,36.25,11,0.68,2002-11-01
2002,4.5,36.875,11,0.59,2002-11-01
2002,4.5,37.5,11,0.61,2002-11-01
2002,4.5,38.125,11,0.89,2002-11-01
2002,4.5,38.75,11,0.93,2002-11-01
2002,4.5,39.375,11,1.49,2002-11-01
2002,4.5,40.0,11,1.47,2002-11-01
2002,4.5,40.625,11,2.59,2002-11-01
2002,4.5,41.25,11,3.29,2002-11-01
2002,4.5,41.875,11,3.25,2002-11-01
2002,4.5,42.5,11,3.77,2002-11-01
2002,5.0,33.125,11,1.4,2002-11-01
2002,5.0,33.75,11,1.68,2002-11-01
2002,5.0,34.375,11,2.85,2002-11-01
2002,5.0,35.0,11,2.19,2002-11-01
2002,5.0,35.625,11,1.0,2002-11-01
2002,5.0,36.25,11,0.9,2002-11-01
2002,5.0,36.875,11,0.73,2002-11-01
2002,5.0,37.5,11,0.57,2002-11-01
2002,5.0,38.125,11,0.63,2002-11-01
2002,5.0,38.75,11,0.77,2002-11-01
2002,5.0,39.375,11,1.02,2002-11-01
2002,5.0,40.0,11,1.14,2002-11-01
2002,5.0,40.625,11,2.08,2002-11-01
2002,5.0,41.25,11,2.18,2002-11-01
2002,5.0,41.875,11,2.3,2002-11-01
2002,5.0,42.5,11,2.52,2002-11-01
2002,5.5,33.125,11,1.09,2002-11-01
2002,5.5,33.75,11,1.49,2002-11-01
2002,5.5,34.375,11,2.02,2002-11-01
2002,5.5,35.0,11,1.85,2002-11-01
2002,5.5,35.625,11,1.37,2002-11-01
2002,5.5,36.25,11,1.38,2002-11-01
2002,5.5,36.875,11,0.92,2002-11-01
2002,5.5,37.5,11,0.99,2002-11-01
2002,5.5,38.125,11,0.45,2002-11-01
2002,5.5,38.75,11,0.53,2002-11-01
2002,5.5,39.375,11,0.83,2002-11-01
2002,5.5,40.0,11,1.01,2002-11-01
2002,5.5,40.625,11,1.51,2002-11-01
2002,5.5,41.25,11,1.64,2002-11-01
2002,5.5,41.875,11,1.59,2002-11-01
2002,5.5,42.5,11,1.47,2002-11-01
2002,6.0,33.125,11,1.21,2002-11-01
2002,6.0,33.75,11,1.45,2002-11-01
2002,6.0,34.375,11,1.81,2002-11-01
2002,6.0,35.0,11,1.73,2002-11-01
2002,6.0,35.625,11,1.56,2002-11-01
2002,6.0,36.25,11,1.69,2002-11-01
2002,6.0,36.875,11,1.45,2002-11-01
2002,6.0,37.5,11,1.29,2002-11-01
2002,6.0,38.125,11,0.71,2002-11-01
2002,6.0,38.75,11,0.76,2002-11-01
2002,6.0,39.375,11,0.94,2002-11-01
2002,6.0,40.0,11,1.07,2002-11-01
2002,6.0,40.625,11,1.41,2002-11-01
2002,6.0,41.25,11,1.47,2002-11-01
2002,6.0,41.875,11,1.62,2002-11-01
2002,6.0,42.5,11,1.68,2002-11-01
2002,6.5,33.125,11,1.27,2002-11-01
2002,6.5,33.75,11,1.58,2002-11-01
2002,6.5,34.375,11,1.89,2002-11-01
2002,6.5,35.0,11,1.76,2002-11-01
2002,6.5,35.625,11,1.71,2002-11-01
2002,6.5,36.25,11,1.86,2002-11-01
2002,6.5,36.875,11,1.69,2002-11-01
2002,6.5,37.5,11,1.4,2002-11-01
2002,6.5,38.125,11,0.75,2002-11-01
2002,6.5,38.75,11,0.69,2002-11-01
2002,6.5,39.375,11,0.81,2002-11-01
2002,6.5,40.0,11,0.94,2002-11-01
2002,6.5,40.625,11,1.42,2002-11-01
2002,6.5,41.25,11,1.55,2002-11-01
2002,6.5,41.875,11,1.66,2002-11-01
2002,6.5,42.5,11,1.69,2002-11-01
2002,7.0,33.125,11,1.17,2002-11-01
2002,7.0,33.75,11,1.36,2002-11-01
2002,7.0,34.375,11,2.23,2002-11-01
2002,7.0,35.0,11,2.17,2002-11-01
2002,7.0,35.625,11,1.74,2002-11-01
2002,7.0,36.25,11,1.74,2002-11-01
2002,7.0,36.875,11,1.48,2002-11-01
2002,7.0,37.5,11,1.11,2002-11-01
2002,7.0,38.125,11,0.45,2002-11-01
2002,7.0,38.75,11,0.49,2002-11-01
2002,7.0,39.375,11,0.92,2002-11-01
2002,7.0,40.0,11,0.76,2002-11-01
2002,7.0,40.625,11,1.54,2002-11-01
2002,7.0,41.25,11,1.55,2002-11-01
2002,7.0,41.875,11,1.43,2002-11-01
2002,7.0,42.5,11,1.49,2002-11-01
2002,7.5,33.125,11,0.98,2002-11-01
2002,7.5,33.75,11,1.54,2002-11-01
2002,7.5,34.375,11,2.39,2002-11-01
2002,7.5,35.0,11,2.14,2002-11-01
2002,7.5,35.625,11,1.28,2002-11-01
2002,7.5,36.25,11,1.16,2002-11-01
2002,7.5,36.875,11,0.77,2002-11-01
2002,7.5,37.5,11,0.54,2002-11-01
2002,7.5,38.125,11,0.28,2002-11-01
2002,7.5,38.75,11,0.25,2002-11-01
2002,7.5,39.375,11,0.64,2002-11-01
2002,7.5,40.0,11,0.74,2002-11-01
2002,7.5,40.625,11,1.05,2002-11-01
2002,7.5,41.25,11,1.05,2002-11-01
2002,7.5,41.875,11,0.91,2002-11-01
2002,7.5,42.5,11,0.9,2002-11-01
2002,8.0,33.125,11,0.86,2002-11-01
2002,8.0,33.75,11,1.42,2002-11-01
